Tweets,len,ID,Date,Source,Likes,RTs
"RT @pokemonporMjCF: VOX es homofobia, da igual cuando leas esto #Elecciones4M",77,1389714738645508096,2021-05-04 22:53:08,Twitter for iPhone,0,0
RT @isaacizquierdo2: 👇Escribía este hilo en Marzo a corazón abierto sobre @PabloIglesias y la crónica de una muerte anunciada de Podemos. S…,140,1389714737093558274,2021-05-04 22:53:07,Twitter for Android,0,0
RT @Juanma_Toribio: Al final todo se resume en esto #Elecciones4M https://t.co/nyprn7aadU,89,1389714733926948864,2021-05-04 22:53:06,Twitter for Android,0,0
"RT @_Juan__A: En las #Elecciones4M, el ""cinturón rojo"" parece que se ha convertido en ""azul"".
Unidas Podemos proponía medidas sociales para…",140,1389714732781817856,2021-05-04 22:53:06,Twitter for iPhone,0,0
"RT @sergio_castro_g: ¿Querían guerra? Toma guerra.

Ayuso gana en Pinto, Parla, Fuenlabrada o Leganés. Gana hasta en Vallecas, Tetuán, Vill…",140,1389714725466955778,2021-05-04 22:53:04,Twitter Web App,0,0
"RT @JOSEMANUELSOTO1: Viva Madrid y Viva España!!
#Elecciones4M #SanchezVeteYa #IglesiasCierraAlSalir #AyusoPresidenta https://t.co/mmPp0yft…",140,1389714724271673344,2021-05-04 22:53:04,Twitter for Android,0,0
RT @franmoraga94: #Elecciones4M Los que siguen votando a Ciudadanos:  https://t.co/EmllE19n03,93,1389714720698118147,2021-05-04 22:53:03,Twitter for iPhone,0,0
RT @miguelpr83: Su vida política ha sido una gran mentira. Hace unos días aseguró que se quedaría de diputado en la Asamblea de Madrid y le…,140,1389714715199381504,2021-05-04 22:53:02,Twitter for Android,0,0
"RT @elpadrecorajede: -Se carga a 10.000 abuelos y gana por tener los bares abiertos
-Jajajaja 
#Elecciones4M https://t.co/J6mZzZdU8k",132,1389714711474757637,2021-05-04 22:53:01,Twitter for Android,0,0
"RT @vox_es: ‼  @Santi_ABASCAL ""En las próximas elecciones generales salimos a derrotar al sanchismo y a expulsarle del Gobierno de la Nació…",140,1389714710317174784,2021-05-04 22:53:01,Twitter for iPhone,0,0
RT @Juanma_Toribio: Al final todo se resume en esto #Elecciones4M https://t.co/nyprn7aadU,89,1389714709927145474,2021-05-04 22:53:01,Twitter for Android,0,0
"RT @MariaFrnandez8: ¿Cómo era aquello de ""no se deben celebrar manifestaciones ni eventos multitudinarios porque estamos en pandemia""? Ay,…",139,1389714709037912064,2021-05-04 22:53:00,Twitter for iPhone,0,0
RT @CasoAislado_Es: Forocoches se burla de Podemos y de Pablo Iglesias tras la victoria de la derecha frente al comunismo en las #Eleccione…,140,1389714708324880387,2021-05-04 22:53:00,Twitter for Android,0,0
"RT @vox_es: ‼ @Santi_ABASCAL ""Son unos buenos resultados para VOX pero sobre todo son unos buenos resultados para España porque suponen un…",139,1389714706659676162,2021-05-04 22:53:00,Twitter for Android,0,0
"RT @vox_es: ‼  @Santi_ABASCAL ""En las próximas elecciones generales salimos a derrotar al sanchismo y a expulsarle del Gobierno de la Nació…",140,1389714705846046720,2021-05-04 22:53:00,Twitter for Android,0,0
RT @Pepe01447276: Forocoches se burla de Podemos y de Pablo Iglesias tras la victoria de la derecha frente al comunismo en las #Elecciones4…,140,1389714704050839556,2021-05-04 22:52:59,Twitter for Android,0,0
"RT @vox_es: ‼  Primera valoración de VOX #Elecciones4M

➡ @Jorgebuxade ""Los madrileños han dado la espalda a Podemos y no ha conseguido lle…",140,1389714700657643521,2021-05-04 22:52:58,Twitter for Android,0,0
"RT @euromovidas: Imaginad si Ferreras hiciese un programa paralelo analizando el televoto de Eurovisión:

""Ahora mismo solo tenemos el resu…",140,1389714699927830534,2021-05-04 22:52:58,Twitter for Android,0,0
"RT @Juanerpf: Madrid ha dicho no a la izquierda.

Abascal: ""Nada de esto habría sido posible sin vosotros""

#SoloQuedaVox 
#Elecciones4M ht…",140,1389714699412025344,2021-05-04 22:52:58,Twitter for iPhone,0,0
RT @SWRFernando: PSOE y Unidas Podemos en el Gobierno no han cumplido ni sus promesas de derogar la ley mordaza y la reforma laboral del PP…,140,1389714697226706945,2021-05-04 22:52:58,Twitter for Android,0,0
RT @Juanma_Toribio: Al final todo se resume en esto #Elecciones4M https://t.co/nyprn7aadU,89,1389714695314153475,2021-05-04 22:52:57,Twitter for Android,0,0
"Al final lo del pucherazo del voto por correo, cómo ha quedado??? #Elecciones4M",79,1389714691396616193,2021-05-04 22:52:56,Twitter for Android,0,0
"RT @NiusDiario: 🔴#EnDirecto #Elecciones4M Pablo Iglesias: ""El éxito impresionante de la derecha es una tragedia para la sanidad pública, la…",140,1389714690704609288,2021-05-04 22:52:56,Twitter for Android,0,0
"RT @elsitacabello: Ahora sí, lo puedo decir, meteros los aplausos por donde os quepan.
#Elecciones4M",100,1389714689056296965,2021-05-04 22:52:56,Twitter for iPhone,0,0
"RT @elsitacabello: Ahora sí, lo puedo decir, meteros los aplausos por donde os quepan.
#Elecciones4M",100,1389714688854970377,2021-05-04 22:52:56,Twitter for Android,0,0
RT @eldiarioes: 📺 DIRECTO |  Iglesias: “Dejo todos mis cargos. Dejo la política” https://t.co/vUKgAWYZ08 #eleccionesMadrid2021 #Elecciones4…,140,1389714677463199747,2021-05-04 22:52:53,Twitter Web App,0,0
RT @el_pais: VÍDEO | Así ha sido la despedida de Pablo Iglesias de la política tras la derrota de la izquierda en Madrid  #Elecciones4M htt…,140,1389714675785506817,2021-05-04 22:52:53,Twitter for iPhone,0,0
"RT @vox_es: ‼ @Santi_ABASCAL ""Son unos buenos resultados para VOX pero sobre todo son unos buenos resultados para España porque suponen un…",139,1389714674221031427,2021-05-04 22:52:52,Twitter for Android,0,0
"RT @el_pais: 🔴 ACTUALIZACIÓN | Pablo Iglesias: ""Dejo todos mis cargos Dejo la política. Cuando uno deja de ser útil tiene que saber retirar…",140,1389714672648065025,2021-05-04 22:52:52,Twitter for iPhone,0,0
RT @el_pais: 🗳️ DIRECTO | El PP sigue aumentando su ventaja en Madrid y alcanza los 64 escaños con el 56% escrutado #Elecciones4M https://t…,140,1389714670081265669,2021-05-04 22:52:51,Twitter for Android,0,0
"Cuantisimo ha perdido Madrid con los resultados de #Elecciones4M
Cuantisimo vamos a retroceder después de todo lo q… https://t.co/tqyU6jEro8",140,1389714668495777794,2021-05-04 22:52:51,Twitter for iPhone,3,3
"RT @el_pais: Vídeo | ""Hasta siempre"". Así ha sido el emotivo discurso completo de Pablo Iglesias en el que se despide de de la política tra…",140,1389714662552489984,2021-05-04 22:52:49,Twitter Web App,0,0
"RT @el_pais: 🗳️ DIRECTO | Con el 6% escrutado, PP y Vox superan la mayoría absoluta con 72 escaños, frente a los 65 de la izquierda #Elecci…",140,1389714660866330630,2021-05-04 22:52:49,Twitter for Android,0,0
"📲 Las elecciones del 4M en Madrid, resumida en memes: del riesgo al contagio al adiós de Pablo Iglesias… https://t.co/4uW7hXrQt9",128,1389714660677627912,2021-05-04 22:52:49,Twitter Web App,7,2
"RT @JOSEMANUELSOTO1: Viva Madrid y Viva España!!
#Elecciones4M #SanchezVeteYa #IglesiasCierraAlSalir #AyusoPresidenta https://t.co/mmPp0yft…",140,1389714659633160195,2021-05-04 22:52:49,Twitter for Android,0,0
"RT @elenay29: No es que derecha arrase, es que ha HUMILLADO a la izquierda  #Elecciones4M https://t.co/jf3GDkKNhY",113,1389714659167678465,2021-05-04 22:52:49,Twitter for Android,0,0
"RT @La_SER: 🗳️ #EleccionesSER | 

Foro Coches envía unos mariachis a la sede de Podemos a cantar 'La Cucaracha' 

🔴Sigue el programa en DIR…",140,1389714658819559424,2021-05-04 22:52:48,Twitter for Android,0,0
"RT @el_pais: 📺 TV en DIRECTO #Elecciones4M | Edmundo Bal: ""Dentro de un año y medio habrá elecciones en Madrid, y allí encontrarán a Ciudad…",140,1389714653157134339,2021-05-04 22:52:47,Twitter Web App,0,0
"Una pregunta
Y se todo el lío este de Pablo Iglesias, Ayuso, #Elecciones4M ..
¿Sabemos que opina el ... de… https://t.co/fY2yFuOrlv",131,1389714648249798667,2021-05-04 22:52:46,Twitter for Android,0,0
"RT @predi88: Formas de dejar la política:
Albert Rivera &gt; Asumo mis fallos, pido perdón y me retiro.
Pablo Iglesias &gt; He sido víctima de to…",146,1389714643921383432,2021-05-04 22:52:45,Twitter for Android,0,0
RT @Juanma_Toribio: Al final todo se resume en esto #Elecciones4M https://t.co/nyprn7aadU,89,1389714640037466115,2021-05-04 22:52:44,Twitter for Android,0,0
"RT @carlosbardem: La única lucha que se pierde es la que se abandona. 
Así que a aplicarnos aquello tan hermoso de Claudio Rodríguez:
“a pe…",140,1389714637982154753,2021-05-04 22:52:44,Twitter for Android,0,0
"RT @vox_es: ‼ @monasterioR ""Los medios de comunicación y los partidos políticos han pretendido echar a VOX y no lo han conseguido. Cada día…",140,1389714631594217475,2021-05-04 22:52:42,Twitter for iPhone,0,0
"RT @elsitacabello: Ahora sí, lo puedo decir, meteros los aplausos por donde os quepan.
#Elecciones4M",100,1389714630675664900,2021-05-04 22:52:42,Twitter for iPhone,0,0
Que tendrá preparado la izquierda como arrebato por perder Madrid? Éstos no son de fiar #IglesiasCierraAlSalir #Elecciones4M,124,1389714630004678660,2021-05-04 22:52:42,Twitter for Android,0,0
"RT @Espartaco_1918: Si lo preferís también podéis seguir el razonamiento de ""los madrileños son gilipollas"", pero ese camino lleva a peores…",140,1389714630004592644,2021-05-04 22:52:42,Twitter Web App,0,0
RT @DelemerLouis: Félicitations au Parti Populaire Espagnol qui a remporté ce soir les élections régionales de #Madrid face à la gauche soc…,140,1389714624782680079,2021-05-04 22:52:40,Twitter for iPad,0,0
"RT @vox_es: ‼  @Santi_ABASCAL ""En las próximas elecciones generales salimos a derrotar al sanchismo y a expulsarle del Gobierno de la Nació…",140,1389714619967606788,2021-05-04 22:52:39,Twitter for Android,0,0
RT @miguelpr83: Su vida política ha sido una gran mentira. Hace unos días aseguró que se quedaría de diputado en la Asamblea de Madrid y le…,140,1389714618700992517,2021-05-04 22:52:39,Twitter for Android,0,0
RT @Mrlopera__: No suelo entrar en estas cosas pero me parece fiera de lugar estas declaraciones #fijarzebien #Elecciones4M https://t.co/ms…,140,1389714618063392768,2021-05-04 22:52:39,Twitter for iPhone,0,0
"RT @rodrixiu: El 8M, nooooo covid&gt;&gt;&gt;&gt;&gt;Génova, nah por un día 
#Elecciones4M https://t.co/kdvdgLeZ2O",114,1389714617132363779,2021-05-04 22:52:39,Twitter for iPhone,0,0
RT @CabreraDori: Quizá! #Madrid #Elecciones4M #EleccionesMadrid #eleccionesMadrid2021 https://t.co/pLpNjWgOVs,109,1389714614565359619,2021-05-04 22:52:38,Twitter for Android,0,0
"RT @vox_es: ‼ @monasterioR ""Los medios de comunicación y los partidos políticos han pretendido echar a VOX y no lo han conseguido. Cada día…",140,1389714612384407553,2021-05-04 22:52:37,Twitter for Android,0,0
"RT @EPInforma: Grupo de apoyo a #LxsPresxsPoliticxs manifiestan su solidaridad con el hermano pueblo de Colombia 🇨🇴
#DuqueAsesino #Eleccion…",140,1389714608768815120,2021-05-04 22:52:37,Twitter for iPhone,0,0
RT @miguelpr83: Su vida política ha sido una gran mentira. Hace unos días aseguró que se quedaría de diputado en la Asamblea de Madrid y le…,140,1389714607544090627,2021-05-04 22:52:36,Twitter for iPhone,0,0
"RT @Newtral: Mónica García: “Ha sido una campaña dominada por el ruido y por el fango”

Estas y otras reacciones tras las #Elecciones4M de…",139,1389714604675289092,2021-05-04 22:52:36,Twitter Web App,0,0
"RT @el_pais: Vídeo | ""Hasta siempre"". Así ha sido el emotivo discurso completo de Pablo Iglesias en el que se despide de de la política tra…",140,1389714602544570370,2021-05-04 22:52:35,Twitter for Android,0,0
"RT @EPInforma: Grupo de apoyo a #LxsPresxsPoliticxs manifiestan su solidaridad con el hermano pueblo de Colombia 🇨🇴
#DuqueAsesino #Eleccion…",140,1389714602129338373,2021-05-04 22:52:35,Twitter for Android,0,0
RT @__stray__cat__: Disappointed but not surprised #Elecciones4M,64,1389714600787169281,2021-05-04 22:52:35,Twitter for Android,0,0
RT @Tonicanto1: LIBERTAD  #Elecciones4M https://t.co/f0OMSfTB2h,63,1389714597406552066,2021-05-04 22:52:34,Twitter for Android,0,0
"RT @albertomunoz_14: “Porque Madrid parece muy moderna pero Madrid no es moderna.”

Madrid no es Malasaña. #Elecciones4M https://t.co/sPqFV…",140,1389714596156645383,2021-05-04 22:52:34,Twitter for Android,0,0
"RT @MariaFrnandez8: ¿Cómo era aquello de ""no se deben celebrar manifestaciones ni eventos multitudinarios porque estamos en pandemia""? Ay,…",139,1389714592939511810,2021-05-04 22:52:33,Twitter for Android,0,0
"RT @ismaeldlasheras: Paco León dio en el clavo
Madrid parece muy moderna...
#Elecciones4M https://t.co/AZOm3qqJ0q",113,1389714588791414790,2021-05-04 22:52:32,Twitter for iPhone,0,0
"RT @josecast23: [🔴ANÁLISIS RÁPIDO ELECCIONES C. MADRID 🔴]

Primero, hoy hay que admitirlo, es un día triste. El discurso desbocado de la li…",140,1389714587998728192,2021-05-04 22:52:32,Twitter Web App,0,0
RT @el_pais: VÍDEO | Así ha sido la despedida de Pablo Iglesias de la política tras la derrota de la izquierda en Madrid  #Elecciones4M htt…,140,1389714587189223428,2021-05-04 22:52:31,Twitter for Android,0,0
"RT @PedroOtamendi: En La Sexta están de funeral. Y Escolar está pálido como si hubiera visto a un espíritu. 

#Elecciones4M 😂",125,1389714584706158597,2021-05-04 22:52:31,Twitter for Android,0,0
RT @el_pais: Así ha cambiado el mapa del ganador por municipios en las elecciones de la Comunidad de Madrid con respecto a 2019 #Elecciones…,140,1389714584488005634,2021-05-04 22:52:31,Twitter Web App,0,0
"Los ""Antifas"" no van a dar abasto si quieren hechar a tanto fascista de su barrio.

 #Elecciones4M",98,1389714579173875713,2021-05-04 22:52:29,Twitter Web App,0,0
RT @BeppeMarinari: Affluenza al 69% per le elezioni della comunità di #Madrid. Gli istituti demoscopici parlano di “partecipazione storica”…,140,1389714576686596103,2021-05-04 22:52:29,Twitter for Android,0,0
RT @libertaddigital: #Elecciones4M #eleccionesMadrid2021 | Los Mariachis se han acercado hasta la sede de Podemos para cantarle a Pablo Igl…,140,1389714573545066500,2021-05-04 22:52:28,Twitter for iPhone,0,0
RT @Juanma_Toribio: Al final todo se resume en esto #Elecciones4M https://t.co/nyprn7aadU,89,1389714572131569671,2021-05-04 22:52:28,Twitter for iPhone,0,0
RT @miguelpr83: Su vida política ha sido una gran mentira. Hace unos días aseguró que se quedaría de diputado en la Asamblea de Madrid y le…,140,1389714571158560771,2021-05-04 22:52:28,Twitter for iPhone,0,0
"RT @vox_es: ‼ @monasterioR ""Los medios de comunicación y los partidos políticos han pretendido echar a VOX y no lo han conseguido. Cada día…",140,1389714566800683011,2021-05-04 22:52:27,Twitter for Android,0,0
RT @el_pais: VÍDEO | Así ha sido la despedida de Pablo Iglesias de la política tras la derrota de la izquierda en Madrid  #Elecciones4M htt…,140,1389714565659770885,2021-05-04 22:52:26,Twitter for Android,0,0
"RT @el_pais: Vídeo | ""Hasta siempre"". Así ha sido el emotivo discurso completo de Pablo Iglesias en el que se despide de de la política tra…",140,1389714565567598596,2021-05-04 22:52:26,Twitter for Android,0,0
RT @Juanmi_News: Qué asco tener que ver que los que pisotean el colectivo LGTBI en sus votaciones en parlamentos saquen la bandera LGTBI.…,138,1389714564984487940,2021-05-04 22:52:26,Twitter for iPhone,0,0
RT @el_pais: Así ha cambiado el mapa del ganador por municipios en las elecciones de la Comunidad de Madrid con respecto a 2019 #Elecciones…,140,1389714563499765764,2021-05-04 22:52:26,Twitter for Android,0,0
"RT @informativost5: ✍️🏼Ayuso arrasa y provoca un terremoto político: Iglesias se va, el PSOE se hunde y Ciudadanos desaparece #Elecciones4M…",140,1389714561343840263,2021-05-04 22:52:25,Twitter for Android,0,0
"RT @fatimamartinez: Impresiona ver el mapa de Madrid todo azul en todos los distritos y municipios salvo dos. 
Nadie puede dudar ya que @Id…",140,1389714560454639618,2021-05-04 22:52:25,Twitter for iPhone,0,0
"RT @acidoenponche: Sólo en Madrid podemos tener en el mismo día este titular 'Las ucis afrontan su semana crítica, con Madrid al borde del…",139,1389714556310720529,2021-05-04 22:52:24,Twitter Web App,0,0
RT @el_pais: 📺 TV en DIRECTO #Elecciones4M | Los seguidores del PP se unen en una cadena para bailar en la celebración de Madrid por la vic…,140,1389714550958825480,2021-05-04 22:52:23,Twitter Web App,0,0
"RT @Pereira_Hugo_: El mejor sondeo de las #Elecciones4M es la cara de Ferreras y Ana Pastor en #EleccionesMADL6

Qué mal día están teniendo…",140,1389714550652653573,2021-05-04 22:52:23,Twitter for Android,0,0
Quizá! #Madrid #Elecciones4M #EleccionesMadrid #eleccionesMadrid2021 https://t.co/pLpNjWgOVs,92,1389714547179769857,2021-05-04 22:52:22,Twitter for Android,5,4
"RT @LosMeconios: Pablo Iglesias dijo que el 70% de los madrileños eran de izquierdas y que, con una participación alta, habría gobierno de…",139,1389714544998690816,2021-05-04 22:52:21,Twitter for Android,0,0
RT @el_pais: 🗳️ DIRECTO | Así queda la Asamblea de Madrid con el 99% escrutado #Elecciones4M https://t.co/Nxxka4musc https://t.co/pTKz84ARIM,140,1389714543887093763,2021-05-04 22:52:21,Twitter for iPhone,0,0
RT @Martafdzee: Es devastador ver cómo la persona que dijo que se dejara morir a los abuelos en las residencias le estén votando los famili…,140,1389714541857189892,2021-05-04 22:52:21,Twitter for Android,0,0
"RT @Pattti_7forever: Hoy ha quedado latente que los verdaderos males de Madrid, son el clasismo y la ignorancia. 
#Elecciones4M",127,1389714541551001600,2021-05-04 22:52:21,Twitter for iPhone,0,0
RT @VctorClavijo: Cuando el 29 de Abril se estrenaba en Netflix nuestra película apocalíptica #3Días no anticipábamos que hoy sería realmen…,140,1389714540674301956,2021-05-04 22:52:20,Twitter for Android,0,0
"RT @predi88: Formas de dejar la política:
Albert Rivera &gt; Asumo mis fallos, pido perdón y me retiro.
Pablo Iglesias &gt; He sido víctima de to…",146,1389714540481425413,2021-05-04 22:52:20,Twitter Web App,0,0
RT @Pepe01447276: Forocoches se burla de Podemos y de Pablo Iglesias tras la victoria de la derecha frente al comunismo en las #Elecciones4…,140,1389714539629920260,2021-05-04 22:52:20,Twitter for Android,0,0
"RT @el_pais: 🔴 ÚLTIMA HORA #Elecciones4M | Iglesias: ""Dejo todos mis cargos, dejo la política de partido e institucional"" https://t.co/1xq2…",140,1389714537457270787,2021-05-04 22:52:20,Twitter for Android,0,0
"RT @ctxt_es: Juanjo: “Si perdemos no me voy a Portugal 🇵🇹, me voy a quedar aquí para dar por c.... #Elecciones4M https://t.co/j6n17e21CW",136,1389714536652025857,2021-05-04 22:52:19,Twitter for Android,0,0
"RT @vox_es: ‼ @monasterioR tiene claro que VOX va a ser clave para que no entre la izquierda ni sus políticas en el gobierno de Madrid:

""H…",140,1389714532499697667,2021-05-04 22:52:18,Twitter for Android,0,0
RT @miguelpr83: Su vida política ha sido una gran mentira. Hace unos días aseguró que se quedaría de diputado en la Asamblea de Madrid y le…,140,1389714527919431681,2021-05-04 22:52:17,Twitter Web App,0,0
"RT @A3Noticias: 🎥 El jueves hay convocada una Ejecutiva Federal del PSOE, nos lo cuenta @bernasancheztv desde las puertas de Ferraz, con un…",140,1389714521984577538,2021-05-04 22:52:16,Twitter Web App,0,0
"RT @Enaitz_Jar: Lo del gafe del general José Julio Rodríguez empieza a ser antológico.

Tras quedarse sin escaño cuando se presentó por Zar…",140,1389714520172634120,2021-05-04 22:52:15,Twitter Web App,0,0
"RT @vox_es: ‼ @Santi_ABASCAL ""Son unos buenos resultados para VOX pero sobre todo son unos buenos resultados para España porque suponen un…",139,1389714515139469315,2021-05-04 22:52:14,Twitter Web App,0,0
RT @Tonicanto1: LIBERTAD  #Elecciones4M https://t.co/f0OMSfTB2h,63,1389714513692344336,2021-05-04 22:52:14,Twitter for iPhone,0,0
RT @VctorClavijo: Cuando el 29 de Abril se estrenaba en Netflix nuestra película apocalíptica #3Días no anticipábamos que hoy sería realmen…,140,1389714511012274178,2021-05-04 22:52:13,Twitter for Android,0,0
"RT @ElHuffPost: Ayuso: ""España es otra cosa, señor Sánchez. España empieza en Madrid. Y cuando decimos que Madrid es España, es porque aquí…",140,1389714507962978305,2021-05-04 22:52:13,Twitter for iPhone,0,0
"RT @elsitacabello: Ahora sí, lo puedo decir, meteros los aplausos por donde os quepan.
#Elecciones4M",100,1389714507778437127,2021-05-04 22:52:12,Twitter for iPhone,0,0
"RT @okdiario: #ÚltimaHora #Elecciones4M
 https://t.co/msUiCrYpyb",64,1389714507224731652,2021-05-04 22:52:12,Twitter Web App,0,0
RT @Juanmi_News: Qué asco tener que ver que los que pisotean el colectivo LGTBI en sus votaciones en parlamentos saquen la bandera LGTBI.…,138,1389714505526128645,2021-05-04 22:52:12,Twitter for Android,0,0
"RT @EPInforma: Grupo de apoyo a #LxsPresxsPoliticxs manifiestan su solidaridad con el hermano pueblo de Colombia 🇨🇴
#DuqueAsesino #Eleccion…",140,1389714505135964165,2021-05-04 22:52:12,Twitter for Android,0,0
"RT @TabarniaB: JAAAAJAJAJAAAA...
ME MEEEOOOOO...
#Especial4MRTVE 
#EleccionesMADL6 
#Elecciones4M https://t.co/5DBQxCC4mm",121,1389714503743516673,2021-05-04 22:52:11,Twitter for Android,0,0
"RT @BECAES_: Hay un buen número de PERDEDORES:

Jorge Javier
Àngels Barceló
E. Palomera
El artisteo
Tezanos
Ferreras
Iglesias
Redondo
...
p…",140,1389714501642203144,2021-05-04 22:52:11,Twitter for Android,0,0
"RT @okdiario: Iglesias ya es historia de la política de España 

#Elecciones4M

https://t.co/p6pJiDEkDu",103,1389714501277298690,2021-05-04 22:52:11,Twitter for iPhone,0,0
"RT @EPInforma: Grupo de apoyo a #LxsPresxsPoliticxs manifiestan su solidaridad con el hermano pueblo de Colombia 🇨🇴
#DuqueAsesino #Eleccion…",140,1389714496617320454,2021-05-04 22:52:10,Twitter for iPhone,0,0
RT @Vox_Estepona: #Elecciones4M,31,1389714495413555202,2021-05-04 22:52:10,Twitter for iPhone,0,0
RT @el_pais: 🗳️ DIRECTO | Así queda la Asamblea de Madrid con el 99% escrutado #Elecciones4M https://t.co/Nxxka4musc https://t.co/pTKz84ARIM,140,1389714494415310851,2021-05-04 22:52:09,Twitter for iPhone,0,0
RT @A3Noticias: #EleccionesMadridA3N | Abascal ha ratificado que los diputados de su partido votarán a favor de la investidura de Ayuso en…,139,1389714488086208512,2021-05-04 22:52:08,Twitter for iPhone,0,0
RT @Martafdzee: Qué pena que la clase obrera tenga tan poca memoria #Elecciones4M,81,1389714486848851975,2021-05-04 22:52:07,Twitter for iPhone,0,0
"RT @ElChicoComenta: 2155 hospitalizados en planta, 565 en UCI, una incidencia acumulada de más de 500 casos por 100.000 habitantes.

El PP…",139,1389714486483947528,2021-05-04 22:52:07,Twitter for Android,0,0
"RT @vox_es: ‼ @Santi_ABASCAL ""Son unos buenos resultados para VOX pero sobre todo son unos buenos resultados para España porque suponen un…",139,1389714485024366602,2021-05-04 22:52:07,Twitter for Android,0,0
"RT @el_pais: 📺 TV en DIRECTO #Elecciones4M | Iglesias, emocionado en su despedida: ""Cuando uno deja de ser útil tiene que saber retirarse.…",139,1389714482490920963,2021-05-04 22:52:06,Twitter for Android,0,0
"RT @predi88: Formas de dejar la política:
Albert Rivera &gt; Asumo mis fallos, pido perdón y me retiro.
Pablo Iglesias &gt; He sido víctima de to…",146,1389714477327831041,2021-05-04 22:52:05,Twitter for iPhone,0,0
"RT @okdiario: Envían mariachis a la sede de Podemos y le cantan a Iglesias: «Rata de dos patas»

#Elecciones4M

👉 https://t.co/mvtwNOAFiD h…",140,1389714475285204992,2021-05-04 22:52:05,Twitter for Android,0,0
"RT @La_SER: 🗳️ #EleccionesSER | 

Foro Coches envía unos mariachis a la sede de Podemos a cantar 'La Cucaracha' 

🔴Sigue el programa en DIR…",140,1389714461779496967,2021-05-04 22:52:01,Twitter for Android,0,0
RT @CMonteroOficial: Isabel Ayuso 🤣 #Elecciones4M https://t.co/aepXbaiYsc,73,1389714460558958595,2021-05-04 22:52:01,Twitter for Android,0,0
"RT @vox_es: ‼ @Santi_ABASCAL ""Son unos buenos resultados para VOX pero sobre todo son unos buenos resultados para España porque suponen un…",139,1389714459455807494,2021-05-04 22:52:01,Twitter Web App,0,0
"RT @el_pais: Vídeo | ""Hasta siempre"". Así ha sido el emotivo discurso completo de Pablo Iglesias en el que se despide de de la política tra…",140,1389714453416001538,2021-05-04 22:51:59,Twitter for iPhone,0,0
"RT @vox_es: ‼  Primera valoración de VOX #Elecciones4M

➡ @Jorgebuxade ""Los madrileños han dado la espalda a Podemos y no ha conseguido lle…",140,1389714450912104448,2021-05-04 22:51:59,Twitter for Android,0,0
RT @LosMeconios: Pablo Iglesias será recordado estas #Elecciones4M como el hombre que llegó para movilizar a la izquierda y consiguió todo…,139,1389714450622685188,2021-05-04 22:51:59,Twitter Web App,0,0
"RT @el_pais: Vídeo | ""Hasta siempre"". Así ha sido el emotivo discurso completo de Pablo Iglesias en el que se despide de de la política tra…",140,1389714450274529280,2021-05-04 22:51:59,Twitter Web App,0,0
"RT @albertomunoz_14: “Porque Madrid parece muy moderna pero Madrid no es moderna.”

Madrid no es Malasaña. #Elecciones4M https://t.co/sPqFV…",140,1389714447430733828,2021-05-04 22:51:58,Twitter for Android,0,0
"RT @predi88: Formas de dejar la política:
Albert Rivera &gt; Asumo mis fallos, pido perdón y me retiro.
Pablo Iglesias &gt; He sido víctima de to…",146,1389714446172499972,2021-05-04 22:51:58,Twitter for Android,0,0
"RT @vox_es: ‼ @Santi_ABASCAL ""Son unos buenos resultados para VOX pero sobre todo son unos buenos resultados para España porque suponen un…",139,1389714445925076992,2021-05-04 22:51:58,Twitter for Android,0,0
"RT @rimbaudarth: ¿Por qué a Ayuso y a Rocío Monasterio no les abuchean los ciudadanos normales y corrientes cuando van a votar, como sí le…",139,1389714441403514886,2021-05-04 22:51:57,Twitter for Android,0,0
"RT @elsitacabello: Ahora sí, lo puedo decir, meteros los aplausos por donde os quepan.
#Elecciones4M",100,1389714441047089159,2021-05-04 22:51:57,Twitter for Android,0,0
"RT @el_pais: 📺 TV en DIRECTO #Elecciones4M | Ayuso, emocionada en el balcón de Génova tras ganar en las elecciones a la Comunidad de Madrid…",140,1389714437867716610,2021-05-04 22:51:56,Twitter Web App,0,0
RT @el_pais: Así ha cambiado el mapa del ganador por municipios en las elecciones de la Comunidad de Madrid con respecto a 2019 #Elecciones…,140,1389714432373231616,2021-05-04 22:51:54,Twitter for Android,0,0
"RT @okdiario: #ÚltimaHora #Elecciones4M
 https://t.co/msUiCrYpyb",64,1389714431060320261,2021-05-04 22:51:54,Twitter for iPhone,0,0
El cerapio de Ciudadanos me ha alegrado el día #Elecciones4M #eleccionesMadrid2021 #EleccionesMadrid https://t.co/vjSgbQExSW,124,1389714427528744965,2021-05-04 22:51:53,Twitter for Android,1,0
RT @banbleac: Tal cual. #Elecciones4M https://t.co/TqID7QXkMS,61,1389714423238037504,2021-05-04 22:51:52,Twitter for Android,0,0
"RT @predi88: Formas de dejar la política:
Albert Rivera &gt; Asumo mis fallos, pido perdón y me retiro.
Pablo Iglesias &gt; He sido víctima de to…",146,1389714421157699585,2021-05-04 22:51:52,Twitter for iPhone,0,0
RT @libertaddigital: #Elecciones4M #eleccionesMadrid2021 | Los Mariachis se han acercado hasta la sede de Podemos para cantarle a Pablo Igl…,140,1389714416963399680,2021-05-04 22:51:51,Twitter for Android,0,0
"RT @el_pais: 🔴 ÚLTIMA HORA #Elecciones4M | Iglesias: ""Dejo todos mis cargos, dejo la política de partido e institucional"" https://t.co/1xq2…",140,1389714416724217856,2021-05-04 22:51:51,Twitter for Android,0,0
